0.000000000000000000e+00,1.793522460937500000e+04
1.000000000000000000e+00,1.793433593750000000e+04
2.000000000000000000e+00,1.786969726562500000e+04
3.000000000000000000e+00,1.780423828125000000e+04
4.000000000000000000e+00,1.774022851562500000e+04
5.000000000000000000e+00,1.767534570312500000e+04
6.000000000000000000e+00,1.760941406250000000e+04
7.000000000000000000e+00,1.754226367187500000e+04
8.000000000000000000e+00,1.747372656250000000e+04
9.000000000000000000e+00,1.740363476562500000e+04
1.000000000000000000e+01,1.733182421875000000e+04
1.100000000000000000e+01,1.726694140625000000e+04
1.200000000000000000e+01,1.719976757812500000e+04
1.300000000000000000e+01,1.713144140625000000e+04
1.400000000000000000e+01,1.705966601562500000e+04
1.500000000000000000e+01,1.699567968750000000e+04
1.600000000000000000e+01,1.693666406250000000e+04
1.700000000000000000e+01,1.687942773437500000e+04
1.800000000000000000e+01,1.681767578125000000e+04
1.900000000000000000e+01,1.676374218750000000e+04
2.000000000000000000e+01,1.670704101562500000e+04
2.100000000000000000e+01,1.664776562500000000e+04
2.200000000000000000e+01,1.659660742187500000e+04
2.300000000000000000e+01,1.655526367187500000e+04
2.400000000000000000e+01,1.651315039062500000e+04
2.500000000000000000e+01,1.647923046875000000e+04
2.600000000000000000e+01,1.645521093750000000e+04
2.700000000000000000e+01,1.642923046875000000e+04
2.800000000000000000e+01,1.641287304687500000e+04
2.900000000000000000e+01,1.640330078125000000e+04
3.000000000000000000e+01,1.639312695312500000e+04
3.100000000000000000e+01,1.638435156250000000e+04
3.200000000000000000e+01,1.638320214843750000e+04
3.300000000000000000e+01,1.638397363281250000e+04
3.400000000000000000e+01,1.638493554687500000e+04
3.500000000000000000e+01,1.638789843750000000e+04
3.600000000000000000e+01,1.639102929687500000e+04
3.700000000000000000e+01,1.639605664062500000e+04
3.800000000000000000e+01,1.640108398437500000e+04
3.900000000000000000e+01,1.640778710937500000e+04
4.000000000000000000e+01,1.640840820312500000e+04
4.100000000000000000e+01,1.641034570312500000e+04
4.200000000000000000e+01,1.641162890625000000e+04
4.300000000000000000e+01,1.641386132812500000e+04
4.400000000000000000e+01,1.641502148437500000e+04
4.500000000000000000e+01,1.641665625000000000e+04
4.600000000000000000e+01,1.641668554687500000e+04
4.700000000000000000e+01,1.641153320312500000e+04
4.800000000000000000e+01,1.639988867187500000e+04
4.900000000000000000e+01,1.638403515625000000e+04
5.000000000000000000e+01,1.636559570312500000e+04
