-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.685456085205078125e+01,7.678824615478515625e+01,7.668723297119140625e+01,7.656620788574218750e+01,7.643360137939453125e+01,7.629521942138671875e+01,7.615594482421875000e+01,7.602074432373046875e+01,7.589579010009765625e+01,7.579026794433593750e+01,7.572027587890625000e+01,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.700808715820312500e+01,7.692082214355468750e+01,7.682283782958984375e+01,7.670707702636718750e+01,7.657758331298828125e+01,7.643912506103515625e+01,7.629586791992187500e+01,7.615162658691406250e+01,7.601026916503906250e+01,7.587619018554687500e+01,7.575461578369140625e+01,7.565021514892578125e+01,7.555632781982421875e+01,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.709524536132812500e+01,7.699764251708984375e+01,7.687501525878906250e+01,7.674045562744140625e+01,7.659768676757812500e+01,7.644917297363281250e+01,7.629723358154296875e+01,7.614415740966796875e+01,7.599225616455078125e+01,7.584387207031250000e+01,7.570157623291015625e+01,7.556944274902343750e+01,7.546232604980468750e+01,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.816917419433593750e+01,7.808645629882812500e+01,7.794684600830078125e+01,7.776590728759765625e+01,7.754739379882812500e+01,7.727967071533203125e+01,7.709922027587890625e+01,7.693887329101562500e+01,7.678176879882812500e+01,7.662325286865234375e+01,7.646236419677734375e+01,7.629943084716796875e+01,7.613521575927734375e+01,7.597041320800781250e+01,7.580517578125000000e+01,7.563808441162109375e+01,7.546334075927734375e+01,7.526080322265625000e+01,7.495124816894531250e+01,7.468150329589843750e+01,7.443396759033203125e+01,7.420303344726562500e+01,7.398797607421875000e+01,7.379098510742187500e+01,7.361710357666015625e+01,7.347562408447265625e+01,7.338453674316406250e+01,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.825180816650390625e+01,7.814315032958984375e+01,7.798783111572265625e+01,7.780295562744140625e+01,7.759580993652343750e+01,7.737589263916015625e+01,7.718019104003906250e+01,7.699910736083984375e+01,7.682414245605468750e+01,7.665084838867187500e+01,7.647724914550781250e+01,7.630256652832031250e+01,7.612649536132812500e+01,7.594864654541015625e+01,7.576795959472656250e+01,7.558179473876953125e+01,7.538445281982421875e+01,7.516506195068359375e+01,7.491030120849609375e+01,7.465839385986328125e+01,7.441659545898437500e+01,7.418647766113281250e+01,7.396932983398437500e+01,7.376741790771484375e+01,7.358435058593750000e+01,7.342501831054687500e+01,7.329334259033203125e+01,7.317756652832031250e+01,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.920935821533203125e+01,7.911094665527343750e+01,7.893894195556640625e+01,7.872048950195312500e+01,7.844274902343750000e+01,7.824620056152343750e+01,7.805793762207031250e+01,7.786176300048828125e+01,7.765636444091796875e+01,7.744723510742187500e+01,7.724603271484375000e+01,7.705276489257812500e+01,7.686442565917968750e+01,7.667835998535156250e+01,7.649281311035156250e+01,7.630667877197265625e+01,7.611914062500000000e+01,7.592929840087890625e+01,7.573574829101562500e+01,7.553616333007812500e+01,7.532697296142578125e+01,7.510385894775390625e+01,7.486560821533203125e+01,7.462435150146484375e+01,7.438680267333984375e+01,7.415626525878906250e+01,7.393483734130859375e+01,7.372447967529296875e+01,7.352742767333984375e+01,7.334640502929687500e+01,7.318589019775390625e+01,7.306160736083984375e+01,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.937483978271484375e+01,7.928418731689453125e+01,7.916080474853515625e+01,7.898484039306640625e+01,7.877896118164062500e+01,7.855146026611328125e+01,7.834034729003906250e+01,7.813541412353515625e+01,7.792923736572265625e+01,7.772004699707031250e+01,7.751004791259765625e+01,7.730337524414062500e+01,7.710099029541015625e+01,7.690196228027343750e+01,7.670489501953125000e+01,7.650849914550781250e+01,7.631172943115234375e+01,7.611362457275390625e+01,7.591316986083984375e+01,7.570904541015625000e+01,7.549957275390625000e+01,7.528275299072265625e+01,7.505705261230468750e+01,7.482313537597656250e+01,7.458580780029296875e+01,7.434924316406250000e+01,7.411623382568359375e+01,7.388861846923828125e+01,7.366764068603515625e+01,7.345393371582031250e+01,7.324678802490234375e+01,7.304170989990234375e+01,7.282077026367187500e+01,7.250820922851562500e+01,7.229162597656250000e+01,7.217196655273437500e+01,-9.999899902343750000e+02,-9.999899902343750000e+02
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.944197845458984375e+01,7.936804199218750000e+01,7.923943328857421875e+01,7.906008911132812500e+01,7.885841369628906250e+01,7.864303588867187500e+01,7.842766571044921875e+01,7.821352386474609375e+01,7.799909973144531250e+01,7.778390502929687500e+01,7.756894683837890625e+01,7.735585021972656250e+01,7.714530181884765625e+01,7.693701934814453125e+01,7.673023986816406250e+01,7.652406311035156250e+01,7.631760406494140625e+01,7.610994720458984375e+01,7.590015411376953125e+01,7.568712615966796875e+01,7.546969604492187500e+01,7.524674987792968750e+01,7.501772308349609375e+01,7.478330230712890625e+01,7.454572296142578125e+01,7.430736541748046875e+01,7.407007598876953125e+01,7.383506011962890625e+01,7.360285186767578125e+01,7.337317657470703125e+01,7.314439392089843750e+01,7.291249084472656250e+01,7.266999816894531250e+01,7.241117858886718750e+01,7.219421386718750000e+01,7.205210876464843750e+01,-9.999899902343750000e+02,-9.999899902343750000e+02
-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,-9.999899902343750000e+02,7.955949401855468750e+01,7.948285675048828125e+01,7.934494018554687500e+01,7.915708160400390625e+01,7.895091247558593750e+01,7.873390197753906250e+01,7.851308441162109375e+01,7.829125213623046875e+01,7.806907653808593750e+01,7.784689331054687500e+01,7.762533569335937500e+01,7.740516662597656250e+01,7.718675994873046875e+01,7.696999359130859375e+01,7.675441741943359375e+01,7.653936004638671875e+01,7.632409667968750000e+01,7.610784912109375000e+01,7.588977050781250000e+01,7.566900634765625000e+01,7.544468688964843750e+01,7.521612548828125000e+01,7.498305511474609375e+01,7.474586486816406250e+01,7.450563812255859375e+01,7.426363372802734375e+01,7.402085876464843750e+01,7.377789306640625000e+01,7.353474426269531250e+01,7.329071807861328125e+01,7.304425048828125000e+01,7.279289245605468750e+01,7.253440856933593750e+01,7.227129364013671875e+01,7.202118682861328125e+01,7.178943634033203125e+01,7.154049682617187500e+01,-9.999899902343750000e+02
