0.000000000000000000e+00,1.594233007812500000e+04
1.000000000000000000e+00,1.594176367187500000e+04
2.000000000000000000e+00,1.588519726562500000e+04
3.000000000000000000e+00,1.582816210937500000e+04
4.000000000000000000e+00,1.577320996093750000e+04
5.000000000000000000e+00,1.571776074218750000e+04
6.000000000000000000e+00,1.566166210937500000e+04
7.000000000000000000e+00,1.560476464843750000e+04
8.000000000000000000e+00,1.554691992187500000e+04
9.000000000000000000e+00,1.548798242187500000e+04
1.000000000000000000e+01,1.542780761718750000e+04
1.100000000000000000e+01,1.537511914062500000e+04
1.200000000000000000e+01,1.532061035156250000e+04
1.300000000000000000e+01,1.526543164062500000e+04
1.400000000000000000e+01,1.520729980468750000e+04
1.500000000000000000e+01,1.515652539062500000e+04
1.600000000000000000e+01,1.511027734375000000e+04
1.700000000000000000e+01,1.506644531250000000e+04
1.800000000000000000e+01,1.501877246093750000e+04
1.900000000000000000e+01,1.497858398437500000e+04
2.000000000000000000e+01,1.493643554687500000e+04
2.100000000000000000e+01,1.489258691406250000e+04
2.200000000000000000e+01,1.485664550781250000e+04
2.300000000000000000e+01,1.483023730468750000e+04
2.400000000000000000e+01,1.480419433593750000e+04
2.500000000000000000e+01,1.478606640625000000e+04
2.600000000000000000e+01,1.477747851562500000e+04
2.700000000000000000e+01,1.476832519531250000e+04
2.800000000000000000e+01,1.476843261718750000e+04
2.900000000000000000e+01,1.477488378906250000e+04
3.000000000000000000e+01,1.478238671875000000e+04
3.100000000000000000e+01,1.479302148437500000e+04
3.200000000000000000e+01,1.481094140625000000e+04
3.300000000000000000e+01,1.483265136718750000e+04
3.400000000000000000e+01,1.485646679687500000e+04
3.500000000000000000e+01,1.488423730468750000e+04
3.600000000000000000e+01,1.491416503906250000e+04
3.700000000000000000e+01,1.494801171875000000e+04
3.800000000000000000e+01,1.498390527343750000e+04
3.900000000000000000e+01,1.502354882812500000e+04
4.000000000000000000e+01,1.505720996093750000e+04
4.100000000000000000e+01,1.509428906250000000e+04
4.200000000000000000e+01,1.513285156250000000e+04
4.300000000000000000e+01,1.517453808593750000e+04
4.400000000000000000e+01,1.521737500000000000e+04
4.500000000000000000e+01,1.526297265625000000e+04
4.600000000000000000e+01,1.530933007812500000e+04
4.700000000000000000e+01,1.535063867187500000e+04
4.800000000000000000e+01,1.538559277343750000e+04
4.900000000000000000e+01,1.541647753906250000e+04
5.000000000000000000e+01,1.544728417968750000e+04
5.100000000000000000e+01,1.547957031250000000e+04
5.200000000000000000e+01,1.552124804687500000e+04
5.300000000000000000e+01,1.556432128906250000e+04
5.400000000000000000e+01,1.561750878906250000e+04
5.500000000000000000e+01,1.568318750000000000e+04
5.600000000000000000e+01,1.576016308593750000e+04
5.700000000000000000e+01,1.583895312500000000e+04
5.800000000000000000e+01,1.591757812500000000e+04
5.900000000000000000e+01,1.598920898437500000e+04
6.000000000000000000e+01,1.605270507812500000e+04
6.100000000000000000e+01,1.611049023437500000e+04
6.200000000000000000e+01,1.616722753906250000e+04
6.300000000000000000e+01,1.621866503906250000e+04
6.400000000000000000e+01,1.626872265625000000e+04
6.500000000000000000e+01,1.631392089843750000e+04
6.600000000000000000e+01,1.635305468750000000e+04
6.700000000000000000e+01,1.639218164062500000e+04
6.800000000000000000e+01,1.642566796875000000e+04
6.900000000000000000e+01,1.645401562500000000e+04
7.000000000000000000e+01,1.648026171875000000e+04
7.100000000000000000e+01,1.650436914062500000e+04
7.200000000000000000e+01,1.653820898437500000e+04
7.300000000000000000e+01,1.658048046875000000e+04
7.400000000000000000e+01,1.663355273437500000e+04
7.500000000000000000e+01,1.669625781250000000e+04
7.600000000000000000e+01,1.675858789062500000e+04
7.700000000000000000e+01,1.681854296875000000e+04
7.800000000000000000e+01,1.687317578125000000e+04
7.900000000000000000e+01,1.692594335937500000e+04
8.000000000000000000e+01,1.697323632812500000e+04
8.100000000000000000e+01,1.701894726562500000e+04
8.200000000000000000e+01,1.705982812500000000e+04
8.300000000000000000e+01,1.709919531250000000e+04
8.400000000000000000e+01,1.713429101562500000e+04
8.500000000000000000e+01,1.716547851562500000e+04
8.600000000000000000e+01,1.719538085937500000e+04
8.700000000000000000e+01,1.722176562500000000e+04
8.800000000000000000e+01,1.724483984375000000e+04
8.900000000000000000e+01,1.726693945312500000e+04
9.000000000000000000e+01,1.728808398437500000e+04
9.100000000000000000e+01,1.730826562500000000e+04
9.200000000000000000e+01,1.733527148437500000e+04
9.300000000000000000e+01,1.736109375000000000e+04
9.400000000000000000e+01,1.739382031250000000e+04
9.500000000000000000e+01,1.742515234375000000e+04
9.600000000000000000e+01,1.746353710937500000e+04
9.700000000000000000e+01,1.750034375000000000e+04
9.800000000000000000e+01,1.754443554687500000e+04
9.900000000000000000e+01,1.759618945312500000e+04
1.000000000000000000e+02,1.764621679687500000e+04
1.010000000000000000e+02,1.770433203125000000e+04
1.020000000000000000e+02,1.776077929687500000e+04
1.030000000000000000e+02,1.781546093750000000e+04
1.040000000000000000e+02,1.786815039062500000e+04
1.050000000000000000e+02,1.791850976562500000e+04
1.060000000000000000e+02,1.796610156250000000e+04
1.070000000000000000e+02,1.801041406250000000e+04
1.080000000000000000e+02,1.806451757812500000e+04
1.090000000000000000e+02,1.811485937500000000e+04
1.100000000000000000e+02,1.816078125000000000e+04
1.110000000000000000e+02,1.820028125000000000e+04
1.120000000000000000e+02,1.823467578125000000e+04
1.130000000000000000e+02,1.826331054687500000e+04
1.140000000000000000e+02,1.828552734375000000e+04
1.150000000000000000e+02,1.830066992187500000e+04
1.160000000000000000e+02,1.831068750000000000e+04
1.170000000000000000e+02,1.831316796875000000e+04
1.180000000000000000e+02,1.830751757812500000e+04
1.190000000000000000e+02,1.829314843750000000e+04
1.200000000000000000e+02,1.827514648437500000e+04
1.210000000000000000e+02,1.824815039062500000e+04
1.220000000000000000e+02,1.821165234375000000e+04
1.230000000000000000e+02,1.816515234375000000e+04
1.240000000000000000e+02,1.810816015625000000e+04
1.250000000000000000e+02,1.805635937500000000e+04
1.260000000000000000e+02,1.799303125000000000e+04
1.270000000000000000e+02,1.791765234375000000e+04
1.280000000000000000e+02,1.782970898437500000e+04
1.290000000000000000e+02,1.772870117187500000e+04
1.300000000000000000e+02,1.761413281250000000e+04
1.310000000000000000e+02,1.748550000000000000e+04
1.320000000000000000e+02,1.735896679687500000e+04
1.330000000000000000e+02,1.721886328125000000e+04
1.340000000000000000e+02,1.708230664062500000e+04
1.350000000000000000e+02,1.693285742187500000e+04
1.360000000000000000e+02,1.677028320312500000e+04
1.370000000000000000e+02,1.659445898437500000e+04
1.380000000000000000e+02,1.640539062500000000e+04
1.390000000000000000e+02,1.621068261718750000e+04
1.400000000000000000e+02,1.600908300781250000e+04
1.410000000000000000e+02,1.580748339843750000e+04
1.420000000000000000e+02,1.560588378906250000e+04
1.430000000000000000e+02,1.540428417968750000e+04
1.440000000000000000e+02,1.520268457031250000e+04
1.450000000000000000e+02,1.500108496093750000e+04
1.460000000000000000e+02,1.479948535156250000e+04
1.470000000000000000e+02,1.459788574218750000e+04
1.480000000000000000e+02,1.439628613281250000e+04
1.490000000000000000e+02,1.419468652343750000e+04
1.500000000000000000e+02,1.399308691406250000e+04
1.510000000000000000e+02,1.379148730468750000e+04
1.520000000000000000e+02,1.358988769531250000e+04
1.530000000000000000e+02,1.338828808593750000e+04
1.540000000000000000e+02,1.318668847656250000e+04
1.550000000000000000e+02,1.298508886718750000e+04
1.560000000000000000e+02,1.278348925781250000e+04
1.570000000000000000e+02,1.258188964843750000e+04
1.580000000000000000e+02,1.238029003906250000e+04
1.590000000000000000e+02,1.217869042968750000e+04
1.600000000000000000e+02,1.197709082031250000e+04
1.610000000000000000e+02,1.177549121093750000e+04
1.620000000000000000e+02,1.157389160156250000e+04
1.630000000000000000e+02,1.137229199218750000e+04
1.640000000000000000e+02,1.117069238281250000e+04
1.650000000000000000e+02,1.096909277343750000e+04
1.660000000000000000e+02,1.076749316406250000e+04
1.670000000000000000e+02,1.056589355468750000e+04
1.680000000000000000e+02,1.036429394531250000e+04
1.690000000000000000e+02,1.016269433593750000e+04
1.700000000000000000e+02,9.961094726562500000e+03
1.710000000000000000e+02,9.759495117187500000e+03
1.720000000000000000e+02,9.557895507812500000e+03
1.730000000000000000e+02,9.356295898437500000e+03
1.740000000000000000e+02,9.154696289062500000e+03
1.750000000000000000e+02,8.953096679687500000e+03
1.760000000000000000e+02,8.751497070312500000e+03
1.770000000000000000e+02,8.549897460937500000e+03
1.780000000000000000e+02,8.348297851562500000e+03
1.790000000000000000e+02,8.146697753906250000e+03
1.800000000000000000e+02,7.945097656250000000e+03
1.810000000000000000e+02,7.743497558593750000e+03
1.820000000000000000e+02,7.541897460937500000e+03
1.830000000000000000e+02,7.340297363281250000e+03
1.840000000000000000e+02,7.138697265625000000e+03
1.850000000000000000e+02,6.937097167968750000e+03
1.860000000000000000e+02,6.735497070312500000e+03
1.870000000000000000e+02,6.533896972656250000e+03
1.880000000000000000e+02,6.332296875000000000e+03
1.890000000000000000e+02,6.130696777343750000e+03
1.900000000000000000e+02,5.929096679687500000e+03
1.910000000000000000e+02,5.727496582031250000e+03
1.920000000000000000e+02,5.525896484375000000e+03
1.930000000000000000e+02,5.324296386718750000e+03
1.940000000000000000e+02,5.122696289062500000e+03
1.950000000000000000e+02,4.921096191406250000e+03
1.960000000000000000e+02,4.719496093750000000e+03
1.970000000000000000e+02,4.517895996093750000e+03
1.980000000000000000e+02,4.316295898437500000e+03
1.990000000000000000e+02,4.114695800781250000e+03
2.000000000000000000e+02,3.913095703125000000e+03
2.010000000000000000e+02,3.711495605468750000e+03
2.020000000000000000e+02,3.509895507812500000e+03
2.030000000000000000e+02,3.308295410156250000e+03
2.040000000000000000e+02,3.106695312500000000e+03
2.050000000000000000e+02,2.905095214843750000e+03
2.060000000000000000e+02,2.703495117187500000e+03
2.070000000000000000e+02,2.501895019531250000e+03
2.080000000000000000e+02,2.300294921875000000e+03
2.090000000000000000e+02,2.098694824218750000e+03
2.100000000000000000e+02,1.897094848632812500e+03
2.110000000000000000e+02,1.695494873046875000e+03
2.120000000000000000e+02,1.493894897460937500e+03
2.130000000000000000e+02,1.292294921875000000e+03
2.140000000000000000e+02,1.090694946289062500e+03
2.150000000000000000e+02,8.890949707031250000e+02
2.160000000000000000e+02,6.874949951171875000e+02
2.170000000000000000e+02,4.858950195312500000e+02
2.180000000000000000e+02,2.842950439453125000e+02
2.190000000000000000e+02,8.269505310058593750e+01
2.200000000000000000e+02,0.000000000000000000e+00
2.210000000000000000e+02,0.000000000000000000e+00
2.220000000000000000e+02,0.000000000000000000e+00
2.230000000000000000e+02,0.000000000000000000e+00
2.240000000000000000e+02,0.000000000000000000e+00
2.250000000000000000e+02,0.000000000000000000e+00
2.260000000000000000e+02,0.000000000000000000e+00
2.270000000000000000e+02,0.000000000000000000e+00
2.280000000000000000e+02,0.000000000000000000e+00
2.290000000000000000e+02,0.000000000000000000e+00
