5.000000000000000000e+03,6.000000000000000000e+03,7.000000000000000000e+03,8.000000000000000000e+03,9.000000000000000000e+03,1.000000000000000000e+04,1.100000000000000000e+04,1.200000000000000000e+04,1.300000000000000000e+04,1.400000000000000000e+04,1.500000000000000000e+04,1.600000000000000000e+04,1.700000000000000000e+04,1.800000000000000000e+04,1.900000000000000000e+04,2.000000000000000000e+04,2.100000000000000000e+04,2.200000000000000000e+04,2.300000000000000000e+04,2.400000000000000000e+04,2.500000000000000000e+04,2.600000000000000000e+04,2.700000000000000000e+04,2.800000000000000000e+04,2.900000000000000000e+04,3.000000000000000000e+04,3.100000000000000000e+04,3.200000000000000000e+04,3.300000000000000000e+04,3.400000000000000000e+04,3.500000000000000000e+04,3.600000000000000000e+04,3.700000000000000000e+04,3.800000000000000000e+04,3.900000000000000000e+04,4.000000000000000000e+04,4.100000000000000000e+04,4.200000000000000000e+04,4.300000000000000000e+04,4.400000000000000000e+04,4.500000000000000000e+04,4.600000000000000000e+04,4.700000000000000000e+04,4.800000000000000000e+04
3.850000000000000000e+03,3.850000000000000000e+03,3.700000000000000000e+03,3.550000000000000000e+03,3.400000000000000000e+03,3.250000000000000000e+03,3.100000000000000000e+03,2.950000000000000000e+03,2.800000000000000000e+03,2.650000000000000000e+03,2.500000000000000000e+03,2.350000000000000000e+03,2.200000000000000000e+03,2.050000000000000000e+03,1.900000000000000000e+03,1.791795410156250000e+03,1.750665283203125000e+03,1.776558715820312500e+03,1.869999023437500000e+03,2.032164794921875000e+03,2.175810302734375000e+03,2.302487304687500000e+03,2.413176025390625000e+03,2.508548095703125000e+03,2.589065673828125000e+03,2.655031738281250000e+03,2.706620117187500000e+03,2.743882812500000000e+03,2.766757324218750000e+03,2.775086425781250000e+03,2.768624267578125000e+03,2.747036865234375000e+03,2.709906250000000000e+03,2.656728515625000000e+03,2.586915771484375000e+03,2.499788818359375000e+03,2.394565673828125000e+03,2.270336914062500000e+03,2.125996337890625000e+03,1.975996337890625000e+03,1.825996337890625000e+03,1.675996337890625000e+03,1.525996337890625000e+03,1.375996337890625000e+03
